row_id,id,tip_ponude,tip_nekretnine,broj_soba,spratnost,sprat,povrsina_placa,grejanje,grad,lokacija,mikrolokacija,kvadratura,parking,uknjizenost,terasa,lift,tip_objekta,cena,x_pos,y_pos,udaljenost_od_centra,tip_objekta_klasa
4031,74932,Prodaja,Stan,3,7,6,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,76,,,DA,DA,Novogradnja,170770,44.769665,20.478489,0.05991678851540572,1.0
4032,74933,Prodaja,Stan,4,1,1,0,EG,Beograd,Opština Stari grad,Dorćol,127,,DA,,,Stara gradnja,230000,44.819,20.475,0.022887769659799658,2.0
4033,74934,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Zvezdara,Mirijevo,105,DA,DA,,DA,Stara gradnja,130000,44.788033,20.52841,0.0837812090447515,2.0
4034,74935,Prodaja,Stan,3,5,3,0,EG,Beograd,Opština Stari grad,Skupština,62,,DA,,DA,Stara gradnja,119000,44.814627,20.46677,0.016825820306897804,2.0
4035,74936,Prodaja,Stan,2,6,4,0,CG,Beograd,Opština Stari grad,Takovska,58,DA,DA,DA,DA,,165000,44.813172,20.471525,0.021656278743126527,3.0
4036,74937,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Stari grad,Terazije,100,,DA,DA,,Stara gradnja,279900,44.812,20.462,0.015008331019806934,2.0
4037,74939,Prodaja,Stan,1,5,1,0,CG,Beograd,Opština Stari grad,Skadarlija,31,,,,,Stara gradnja,121900,44.816518,20.463103,0.012723762533150405,2.0
4038,74940,Prodaja,Stan,3,23,20,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,DA,,DA,DA,Novogradnja,267888,44.805818,20.449858,0.018091005721076255,1.0
4039,74941,Prodaja,Stan,3,23,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,88,DA,,DA,DA,Novogradnja,239888,44.807142,20.450395,0.016704172802031018,1.0
4040,74942,Prodaja,Stan,5,5,3,0,CG,Beograd,Opština Vračar,Kalenić pijaca,136,,DA,DA,,,360000,44.801061,20.472774,0.030323499088994777,3.0
4041,74943,Prodaja,Stan,3,7,4,0,CG,Beograd,Opština Zvezdara,Vukov Spomenik,88,,DA,DA,DA,Novogradnja,193600,44.808,20.483,0.03421476289557025,1.0
4042,74944,Prodaja,Stan,3,1,0,0,CG,Beograd,Opština Zemun,Centar,45,,DA,,,Stara gradnja,85000,44.845813,20.409707,0.04825758197423316,2.0
4043,74945,Prodaja,Stan,5,4,4,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 1,105,,,DA,DA,,195000,44.81837,20.385438,0.06737316338127497,3.0
4044,74946,Prodaja,Stan,3,23,20,0,CG,Beograd,Opština Savski venac,Beograd na vodi,87,DA,,DA,DA,Novogradnja,299888,44.805407,20.450027,0.018473066285812027,1.0
4045,74947,Prodaja,Stan,4,4,1,0,,Beograd,Opština Vračar,Čubura,92,DA,,DA,DA,Novogradnja,221550,44.796058,20.47887,0.03813388341095123,1.0
4046,74948,Prodaja,Stan,3,1,0,0,EG,Beograd,Opština Zvezdara,Zvezdarska šuma,105,DA,DA,DA,,,168000,44.806427,20.499201,0.04969919244816771,3.0
4047,74949,Prodaja,Stan,3,7,6,0,CG,Beograd,Opština Voždovac,Banjica,64,DA,DA,DA,DA,Novogradnja,124800,44.752158,20.481964,0.07733370713990238,1.0
4048,74950,Prodaja,Stan,3,2,0,0,CG,Beograd,Opština Zvezdara,Lipov lad,93,,DA,DA,,Stara gradnja,246000,44.796001,20.4912,0.04750994212794007,2.0
4049,74951,Prodaja,Stan,4,4,4,0,,Beograd,Opština Vračar,Čubura,91,DA,,DA,DA,Novogradnja,220500,44.796134,20.478613,0.037901985765919396,1.0
4050,74952,Prodaja,Stan,2,0,0,0,Toplotne pumpe,Beograd,Opština Vračar,Crveni krst,44,,,,,Novogradnja,95040,44.800069,20.480029,0.03620461575545262,1.0
4051,74953,Prodaja,Stan,4,4,0,0,Podno,Beograd,Opština Zvezdara,Severni bulevar,60,,,DA,DA,Novogradnja,133000,44.805528,20.496464,0.04747917522451214,1.0
4052,74955,Prodaja,Stan,3,6,1,0,CG,Beograd,Opština Stari grad,Dorćol,60,,,,,,230000,44.821102,20.459099,0.006999043148886081,3.0
4053,74956,Prodaja,Stan,3,17,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,78,DA,,DA,DA,Novogradnja,219888,44.80702,20.45033,0.0168337547802036,1.0
4054,74959,Prodaja,Stan,5,2,2,0,EG,Beograd,Opština Voždovac,Banjica,125,,DA,DA,,,140000,44.750299,20.475789,0.07697685705457535,3.0
4055,74960,Prodaja,Stan,4,4,2,0,CG,Beograd,Opština Novi Beograd,Blok 63,83,DA,,DA,DA,Novogradnja,174900,44.806076,20.38171,0.07304791219466832,1.0
4056,74961,Prodaja,Stan,4,5,5,0,EG,Beograd,Opština Palilula,Tašmajdan,101,,DA,,DA,,170000,44.810872,20.47269,0.023836226295283442,3.0
4057,74962,Prodaja,Stan,2,4,0,0,EG,Beograd,Opština Voždovac,Lekino brdo,32,,,DA,DA,Novogradnja,63000,44.78753,20.483352,0.04747582968206437,1.0
4058,74963,Prodaja,Stan,4,5,1,0,CG,Beograd,Opština Vračar,Crveni krst,109,DA,DA,DA,DA,Novogradnja,196000,44.793835,20.49122,0.048820309554527694,1.0
4059,74964,Prodaja,Stan,2,4,2,0,TA,Beograd,Opština Voždovac,Lekino brdo,51,,DA,DA,,,89000,44.7894,20.4813,0.044723371965898956,3.0
4060,74967,Prodaja,Stan,3,4,1,0,Podno,Beograd,Opština Zvezdara,Severni bulevar,64,,,,DA,Novogradnja,140500,44.805544,20.496465,0.04747397772464611,1.0
4061,74968,Prodaja,Stan,3,23,23,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,DA,,DA,DA,Novogradnja,292888,44.805985,20.450073,0.01789432742519525,1.0
4062,74970,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Vračar,Hram svetog Save,114,,DA,DA,DA,,325000,44.796043,20.469916,0.03263056090538909,3.0
4063,74971,Prodaja,Stan,2,3,0,0,EG,Beograd,Opština Stari grad,Dom omladine,40,,DA,,,Stara gradnja,105000,44.815509,20.464107,0.014124571851918797,2.0
4064,74972,Prodaja,Stan,5,5,1,0,CG,Beograd,Opština Stari grad,Centar,200,,DA,DA,DA,Stara gradnja,580000,44.815697,20.458402,0.009884898229118292,2.0
4065,74973,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Novi Beograd,Blok 63,115,,,DA,DA,Novogradnja,249900,44.807645,20.381745,0.07265118065111044,1.0
4066,74974,Prodaja,Stan,2,4,1,0,CG,Beograd,Opština Novi Beograd,Blok 63,53,,,DA,DA,Novogradnja,114000,44.809296,20.377164,0.07679886269991207,1.0
4067,74975,Prodaja,Stan,2,4,3,0,CG,Beograd,Opština Novi Beograd,Blok 63,53,,,DA,DA,Novogradnja,114000,44.805863,20.381534,0.07327028678120666,1.0
4068,74976,Prodaja,Stan,3,4,1,0,CG,Beograd,Opština Novi Beograd,Blok 63,56,,,DA,DA,Novogradnja,121300,44.805772,20.381578,0.07324983049809786,1.0
4069,74977,Prodaja,Stan,4,4,2,0,,Beograd,Opština Vračar,Čubura,95,DA,,DA,DA,Novogradnja,228300,44.796089,20.478892,0.03812658632765211,1.0
4070,74978,Prodaja,Stan,1,6,0,0,CG,Beograd,Opština Vračar,Južni bulevar,30,DA,DA,,DA,Stara gradnja,60000,44.791182,20.472583,0.038167271490115715,2.0
4071,74979,Prodaja,Stan,4,6,6,0,,Beograd,Opština Stari grad,Gundulićev venac,169,DA,,DA,DA,,467500,44.820234,20.468704,0.016472764552435487,3.0
4072,74980,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Novi Beograd,Blok 63,83,DA,,DA,DA,Novogradnja,174400,44.805589,20.382054,0.07283369026075913,1.0
4073,74981,Prodaja,Stan,2,12,0,0,CG,Beograd,Opština Rakovica,Vidikovac,49,DA,DA,DA,DA,Stara gradnja,62000,44.746454,20.438229,0.07857143346662566,2.0
4074,74982,Prodaja,Stan,3,7,6,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,76,,,DA,DA,Novogradnja,170770,44.769665,20.478489,0.05991678851540572,1.0
4075,74983,Prodaja,Stan,2,4,2,0,CG,Beograd,Opština Novi Beograd,Blok 63,55,,,DA,DA,Novogradnja,118900,44.807903,20.381724,0.07261509887757675,1.0
4076,74984,Prodaja,Stan,4,0,1,0,CG,Beograd,Opština Rakovica,Stari Košutnjak,96,,DA,DA,DA,Novogradnja,172000,44.758561,20.455612,0.06520859962459137,1.0
4077,74985,Prodaja,Stan,4,7,3,0,CG,Beograd,Opština Stari grad,Kopitareva gradina,83,,DA,,DA,,170000,44.8163,20.4695,0.0184491192201701,3.0
4078,74986,Prodaja,Stan,4,6,1,0,EG,Beograd,Opština Stari grad,Gundulićev venac,94,DA,,DA,DA,Novogradnja,249100,44.820287,20.468476,0.016238717467828873,1.0
4079,74987,Prodaja,Stan,3,3,0,0,CG,Beograd,Opština Vračar,Crveni krst,73,,,DA,DA,Novogradnja,185000,44.796953,20.486688,0.043328902051633554,1.0
4080,74988,Prodaja,Stan,2,4,3,0,CG,Beograd,Opština Vračar,Južni bulevar,38,DA,DA,DA,DA,,94900,44.794649,20.48274,0.04186144050316609,3.0
4081,74990,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Palilula,Botanička bašta,75,,,DA,DA,Novogradnja,252500,44.818262,20.479293,0.02724129389364524,1.0
4082,74991,Prodaja,Stan,5,2,0,0,TA,Beograd,Opština Stari grad,Dorćol,116,,DA,,,Stara gradnja,299999,44.820679,20.45995,0.007946630795501133,2.0
4083,74994,Prodaja,Stan,3,4,1,0,CG,Beograd,Opština Novi Beograd,Blok 63,71,DA,,DA,DA,Novogradnja,154900,44.806503,20.38154,0.07311128783573706,1.0
4084,74995,Prodaja,Stan,4,6,5,0,EG,Beograd,Opština Stari grad,Kalemegdan,94,,DA,DA,DA,Stara gradnja,190000,44.825347,20.45935,0.006948029145016462,2.0
4085,74998,Prodaja,Stan,3,15,1,0,CG,Beograd,Opština Novi Beograd,Blok 37,71,,DA,DA,DA,Stara gradnja,115990,44.819107,20.404402,0.04841634902592234,2.0
4086,74999,Prodaja,Stan,3,4,3,0,TA,Beograd,Opština Zemun,Cara Dušana,85,DA,DA,,,Stara gradnja,124900,44.856173,20.384714,0.07525293831472586,2.0
4087,75001,Prodaja,Stan,3,2,2,0,EG,Beograd,Opština Čukarica,Železnik,55,DA,DA,DA,,Novogradnja,66000,44.724837,20.383353,0.12070227743501939,1.0
4088,75003,Prodaja,Stan,4,6,5,0,CG,Beograd,Opština Palilula,Mašinski fakultet,128,,DA,DA,DA,,380000,44.808573,20.479305,0.03069174406904855,3.0
4089,75004,Prodaja,Stan,2,4,1,0,EG,Beograd,Opština Zvezdara,Lion,80,,DA,DA,,Stara gradnja,155000,44.7951,20.4945,0.050730365660027595,2.0
4090,75006,Prodaja,Stan,3,6,3,0,,Beograd,Opština Palilula,Centar,75,,,,DA,Novogradnja,198898,44.813102,20.47586,0.025560618224136494,1.0
4091,75007,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Palilula,Botanička bašta,70,,,DA,DA,Novogradnja,235600,44.818279,20.477475,0.025458846517467333,1.0
4092,75008,Prodaja,Stan,4,13,13,0,CG,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),108,DA,DA,DA,DA,Stara gradnja,139000,44.798685,20.377542,0.07911670865879393,2.0
4093,75010,Prodaja,Stan,3,7,1,0,EG,Beograd,Opština Voždovac,Trošarina,64,DA,,DA,DA,Novogradnja,133760,44.763122,20.488376,0.07035350922306463,1.0
4094,75011,Prodaja,Stan,3,3,2,0,EG,Beograd,Opština Palilula,Padinska skela,73,DA,DA,DA,,Stara gradnja,40000,44.932724,20.477846,0.11190886065008224,2.0
4095,75012,Prodaja,Stan,5,4,3,0,Podno,Beograd,Opština Voždovac,Lekino brdo,120,DA,DA,DA,DA,,195000,44.791517,20.484625,0.045402049667391385,3.0
4096,75013,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Savski venac,Kraljice Natalije,79,,,,,,200000,44.811588,20.458981,0.013690058619306923,3.0
4097,75014,Prodaja,Stan,4,7,5,0,EG,Beograd,Opština Voždovac,Trošarina,79,DA,,DA,DA,Novogradnja,165110,44.763118,20.48739,0.0698607387879667,1.0
4098,75015,Prodaja,Stan,2,4,2,0,EG,Beograd,Opština Vračar,Južni bulevar,51,DA,,,DA,Novogradnja,122000,44.794079,20.479569,0.0400590888813012,1.0
4099,75016,Prodaja,Stan,3,4,2,0,CG,Beograd,Opština Novi Beograd,Blok 30 (B92),78,DA,DA,DA,DA,Stara gradnja,195000,44.819853,20.42024,0.03258786597799927,2.0
4100,75017,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Vračar,Hram svetog Save,50,DA,DA,DA,DA,,110000,44.796016,20.47417,0.035095138637709675,3.0
4101,75021,Prodaja,Stan,2,4,0,0,TA,Beograd,Opština Vračar,Južni bulevar,48,,,,DA,,92000,44.7956,20.4778,0.037744536028411026,3.0
4102,75023,Prodaja,Stan,1,4,0,0,CG,Beograd,Opština Vračar,Crveni krst,30,DA,DA,,,,70000,44.7954,20.4813,0.04030607894598683,3.0
4103,75027,Prodaja,Stan,1,4,0,0,CG,Beograd,Opština Novi Beograd,Blok 63,39,,,DA,DA,Novogradnja,75600,44.805772,20.38132,0.0735000107755121,1.0
4104,75028,Prodaja,Stan,3,9,7,0,CG,Beograd,Opština Novi Beograd,Fontana,64,DA,DA,,DA,,125000,44.825043,20.407755,0.04486510530467836,3.0
4105,75029,Prodaja,Stan,3,4,3,0,CG,Beograd,Opština Zvezdara,Lion,74,,DA,DA,DA,Novogradnja,178000,44.796945,20.493096,0.04853613129412103,1.0
4106,75031,Prodaja,Stan,1,0,0,0,TA,Beograd,Opština Zemun,Novi grad,41,,DA,DA,,Stara gradnja,67000,44.84026,20.368748,0.08547158302032312,2.0
4107,75032,Prodaja,Stan,2,5,0,0,CG,Beograd,Opština Novi Beograd,Stari Merkator,54,DA,DA,,,Stara gradnja,99999,44.830407,20.405697,0.047380114584074366,2.0
4108,75033,Prodaja,Stan,1,3,0,0,TA,Beograd,Opština Palilula,Krnjača,29,,,,,,32000,44.84528,20.492442,0.04531094088628065,3.0
4109,75036,Prodaja,Stan,2,15,6,0,CG,Beograd,Opština Voždovac,Konjarnik,42,DA,,,,Stara gradnja,69000,44.783236,20.488681,0.05421414812574259,2.0
4110,75042,Prodaja,Stan,2,4,2,0,EG,Beograd,Opština Novi Beograd,Ledine,44,,,,,Novogradnja,57200,44.801098,20.338253,0.11655937033546317,1.0
4111,75043,Prodaja,Stan,4,6,5,0,Toplotne pumpe,Beograd,Opština Čukarica,Banovo brdo,107,,,DA,DA,Novogradnja,223600,44.785477,20.419377,0.050643513483960935,1.0
4112,75044,Prodaja,Stan,4,3,2,0,EG,Beograd,Opština Zvezdara,Slavujev venac,138,,DA,DA,,Novogradnja,214000,44.80568,20.486181,0.0381104180113505,1.0
4113,75049,Prodaja,Stan,4,4,2,0,Podno,Beograd,Opština Zemun,Save Kovačevića,85,,,DA,DA,Novogradnja,153300,44.847111,20.391135,0.06577249536090322,1.0
4114,75050,Prodaja,Stan,1,4,0,0,Podno,Beograd,Opština Voždovac,Kumodraž,29,,DA,,,Novogradnja,47000,44.740883,20.502452,0.09666373359746186,1.0
4115,75056,Prodaja,Stan,5,5,2,0,CG,Beograd,Opština Zvezdara,Konjarnik,119,,DA,DA,DA,Stara gradnja,187000,44.783449,20.503447,0.06485029228924488,2.0
4116,75057,Prodaja,Stan,3,4,4,0,TA,Beograd,Opština Palilula,Karaburma,59,DA,,DA,,Stara gradnja,78000,44.813891,20.512581,0.06077776601685967,2.0
4117,75060,Prodaja,Stan,3,2,1,0,CG,Beograd,Opština Voždovac,Voždovačka crkva,60,DA,DA,DA,,Novogradnja,115000,44.778743,20.471841,0.04890141030686506,1.0
4118,75064,Prodaja,Stan,3,6,5,0,CG,Beograd,Opština Vračar,Bulevar kralja Aleksandra,100,DA,DA,,DA,Novogradnja,268888,44.803605,20.479431,0.03352180761832914,1.0
4119,75067,Prodaja,Stan,3,6,3,0,CG,Beograd,Opština Novi Beograd,Arena,92,DA,DA,DA,DA,Novogradnja,234888,44.815606,20.418136,0.035401696738998054,1.0
4120,75070,Prodaja,Stan,1,7,5,0,CG,Beograd,Opština Čukarica,Čukarička padina,44,,DA,,DA,Stara gradnja,74000,44.775343,20.408498,0.06544758095606107,2.0
4121,75081,Prodaja,Stan,2,7,4,0,CG,Beograd,Opština Savski venac,Karađorđeva,56,,DA,DA,DA,Stara gradnja,140000,44.81415,20.4514,0.00962509740210901,2.0
4122,75083,Prodaja,Stan,1,8,2,0,CG,Beograd,Opština Voždovac,Bulevar oslobođenja,39,,,DA,DA,Novogradnja,82089,44.760989,20.481574,0.0690808381318576,1.0
4123,75094,Prodaja,Stan,3,20,7,0,CG,Beograd,Opština Novi Beograd,Blok 23,75,,DA,,DA,,140000,44.8084,20.424,0.032435320254317716,3.0
4124,75098,Prodaja,Stan,2,4,0,0,Norveški radijatori,Beograd,Opština Palilula,Karaburma,43,,,,DA,Novogradnja,55500,44.808685,20.519277,0.06834670843573937,1.0
4125,75112,Prodaja,Stan,2,5,3,0,CG,Beograd,Opština Zvezdara,Vukov Spomenik,68,DA,DA,DA,,Stara gradnja,155000,44.804771,20.480801,0.03396473821480091,2.0
4126,75113,Prodaja,Stan,2,3,3,0,TA,Beograd,Opština Savski venac,Beograđanka,60,,DA,,,Stara gradnja,107000,44.807799,20.461081,0.018021352945880052,2.0
4127,75114,Prodaja,Stan,4,3,1,0,CG,Beograd,Opština Vračar,Kalenić pijaca,115,DA,DA,DA,,Stara gradnja,320000,44.801692,20.479761,0.03495814618940708,2.0
4128,75115,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Zvezdara,Veliki Mokri Lug,36,DA,DA,,,Novogradnja,45000,44.759319,20.518582,0.09218751263050945,1.0
4129,75116,Prodaja,Stan,4,4,2,0,CG,Beograd,Opština Novi Beograd,Blok 63,115,,,DA,DA,Novogradnja,249900,44.807903,20.3788,0.07547175106621207,1.0
4130,75118,Prodaja,Stan,3,2,1,0,EG,Beograd,Opština Voždovac,Lekino brdo,70,DA,,DA,,Novogradnja,140000,44.791703,20.479876,0.042045073254785605,1.0
4131,75121,Prodaja,Stan,2,5,4,0,CG,Beograd,Opština Novi Beograd,Tošin bunar,65,,DA,DA,DA,,110000,44.8205,20.3961,0.05659054691377326,3.0
4132,75124,Prodaja,Stan,2,4,4,0,CG,Beograd,Opština Stari grad,Skadarlija,36,,DA,,,,97000,44.8165,20.4643,0.013737903770229733,3.0
4133,75125,Prodaja,Stan,4,5,1,0,CG,Beograd,Opština Čukarica,Banovo brdo,80,DA,DA,DA,DA,Stara gradnja,148000,44.768042,20.415706,0.06677559584159573,2.0
4134,75126,Prodaja,Stan,2,0,0,0,CG,Beograd,Opština Rakovica,Stari Košutnjak,70,,DA,DA,,,126000,44.758024,20.45327,0.06567941744565374,3.0
4135,75128,Prodaja,Stan,3,23,4,0,CG,Beograd,Opština Savski venac,Beograd na vodi,90,DA,,DA,DA,Novogradnja,254888,44.806883,20.450352,0.016966584600328804,1.0
4136,75129,Prodaja,Stan,3,23,21,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,DA,,DA,DA,Novogradnja,288888,44.806153,20.45018,0.01771309145801541,1.0
4137,75130,Prodaja,Stan,2,4,4,0,CG,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),66,,DA,DA,,Stara gradnja,106000,44.797763,20.381781,0.07541921989784815,2.0
4138,75132,Prodaja,Stan,1,8,8,0,Norveški radijatori,Beograd,Opština Palilula,Bulevar despota Stefana,39,DA,DA,DA,DA,Stara gradnja,89000,44.818054,20.480142,0.028114748442767325,2.0
4139,75134,Prodaja,Stan,4,4,1,0,,Beograd,Opština Vračar,Čubura,95,,,DA,DA,Novogradnja,228250,44.796134,20.478655,0.03793082362670214,1.0
4140,75135,Prodaja,Stan,1,5,3,0,EG,Beograd,Opština Zvezdara,Slavujev venac,33,,DA,DA,DA,Novogradnja,69000,44.8071,20.4844,0.035871994647637906,1.0
4141,75136,Prodaja,Stan,5,6,5,0,CG,Beograd,Opština Palilula,Tašmajdan,120,DA,DA,DA,DA,Novogradnja,298000,44.809228,20.478756,0.02989272687461212,1.0
4142,75138,Prodaja,Stan,3,6,2,0,CG,Beograd,Opština Vračar,Južni bulevar,78,,,,,Novogradnja,2160,44.793033,20.492154,0.05004981323641465,1.0
4143,75139,Prodaja,Stan,3,4,2,0,EG,Beograd,Opština Vračar,Cvetni trg,97,,DA,DA,DA,Stara gradnja,309900,44.807081,20.464958,0.020710174431910627,2.0
4144,75140,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Zvezdara,Severni bulevar,40,,,DA,DA,Novogradnja,81700,44.805547,20.496374,0.047388759057397874,1.0
4145,75143,Prodaja,Stan,4,5,4,0,CG,Beograd,Opština Voždovac,Braće Jerković,87,,DA,,,Stara gradnja,110000,44.765612,20.497611,0.07348609300405401,2.0
4146,75144,Prodaja,Stan,3,2,2,0,EG,Beograd,Opština Grocka,Kaluđerica,63,,DA,DA,,Novogradnja,1050,44.765566,20.557994,0.12036385334476622,1.0
4147,75145,Prodaja,Stan,4,3,1,0,CG,Beograd,Opština Zemun,Centar,110,,DA,DA,,Stara gradnja,255000,44.839023,20.41217,0.04323631840247156,2.0
4148,75146,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Voždovac,Kumodraška,81,,,DA,,Stara gradnja,100000,44.776545,20.481159,0.05512903505413837,2.0
4149,75147,Prodaja,Stan,1,4,3,0,Norveški radijatori,Beograd,Opština Stari grad,Obilićev venac,18,,DA,DA,,Stara gradnja,55000,44.816108,20.457513,0.009043010173610441,2.0
4150,75148,Prodaja,Stan,1,0,0,0,TA,Beograd,Opština Zemun,Gornji grad,30,,DA,,,Stara gradnja,27000,44.852878,20.3846,0.07399564638544537,2.0
4151,75152,Prodaja,Stan,2,5,4,0,CG,Beograd,Opština Palilula,Tašmajdan,50,DA,DA,DA,,,107888,44.808969,20.478692,0.029963224542763383,3.0
4152,75153,Prodaja,Stan,1,0,2,0,TA,Beograd,Opština Palilula,Karaburma,25,,DA,,,Novogradnja,46000,44.804189,20.518604,0.06882737200416698,1.0
4153,75154,Prodaja,Stan,3,23,12,0,CG,Beograd,Opština Savski venac,Beograd na vodi,85,DA,,DA,DA,Novogradnja,275888,44.812304,20.451203,0.011481307634590782,1.0
4154,75157,Prodaja,Stan,3,3,2,0,CG,Beograd,Opština Zvezdara,Olimp,55,,DA,DA,,Novogradnja,84000,44.79519,20.519241,0.0724833979680887,1.0
4155,75158,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Vračar,SC Vračar,66,DA,DA,DA,DA,,150000,44.798,20.4826,0.03950303785786726,3.0
4156,75159,Prodaja,Stan,2,6,0,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 3,104,,,,,,187000,44.816093,20.373226,0.07973768447227586,3.0
4157,75160,Prodaja,Stan,4,5,0,0,CG,Beograd,Opština Vračar,Kalenić pijaca,67,,DA,,DA,Stara gradnja,135000,44.801951,20.478258,0.03363557588328151,2.0
4158,75161,Prodaja,Stan,3,4,0,0,EG,Beograd,Opština Voždovac,Banjica,74,,,DA,DA,Novogradnja,135000,44.745635,20.474197,0.08099737424139346,1.0
4159,75162,Prodaja,Stan,3,3,1,0,EG,Beograd,Opština Stari grad,Bajlonijeva pijaca,70,,DA,,,Stara gradnja,165000,44.819225,20.467093,0.015168146689689507,2.0
4160,75163,Prodaja,Stan,5,4,2,0,EG,Beograd,Opština Zvezdara,Severni bulevar,125,,DA,DA,,Stara gradnja,181000,44.7948,20.5146,0.06840475129696878,2.0
4161,75164,Prodaja,Stan,3,6,2,0,CG,Beograd,Opština Zvezdara,Lipov lad,75,DA,,DA,DA,Novogradnja,149900,44.793974,20.496876,0.053329159490847204,1.0
4162,75166,Prodaja,Stan,3,2,1,0,EG,Beograd,Opština Čukarica,Novi Železnik,95,,,DA,,Stara gradnja,75000,44.728598,20.371642,0.12489430798879764,2.0
4163,75167,Prodaja,Stan,4,5,1,0,Kaljeva peć,Beograd,Opština Stari grad,Dom omladine,130,,DA,DA,DA,Stara gradnja,280000,44.816188,20.463075,0.012890142318844808,2.0
4164,75168,Prodaja,Stan,2,5,0,0,EG,Beograd,Opština Zvezdara,Mirijevo,78,,DA,DA,DA,Stara gradnja,65000,44.7961,20.5298,0.08198536454758358,2.0
4165,75170,Prodaja,Stan,2,9,9,0,CG,Beograd,Opština Novi Beograd,Blok 63,59,,DA,DA,DA,Stara gradnja,99900,44.805937,20.385047,0.06984935202276471,2.0
4166,75172,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Zvezdara,Mirijevo,75,,,DA,DA,Stara gradnja,98000,44.790355,20.540366,0.0938869521339361,2.0
4167,75175,Prodaja,Stan,4,5,5,0,CG,Beograd,Opština Čukarica,Banovo brdo,148,,DA,DA,DA,Novogradnja,298500,44.785397,20.419791,0.05043362261428333,1.0
4168,75178,Prodaja,Stan,1,11,9,0,CG,Beograd,Opština Zemun,Save Kovačevića,38,,DA,DA,DA,Stara gradnja,63000,44.8451,20.3976,0.059016607832032865,2.0
4169,75179,Prodaja,Stan,1,5,0,0,CG,Beograd,Opština Stari grad,Centar,30,DA,DA,,DA,Stara gradnja,60000,44.8211,20.4561,0.004360045871318108,2.0
4170,75182,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Zvezdara,Severni bulevar,53,,DA,DA,,Stara gradnja,79000,44.792,20.5164,0.07124135035216636,2.0
4171,75184,Prodaja,Stan,4,5,1,0,TA,Beograd,Opština Stari grad,Takovska,97,,DA,DA,DA,Stara gradnja,195000,44.812793,20.47113,0.021501710373828586,2.0
4172,75185,Prodaja,Stan,1,7,4,0,CG,Beograd,Opština Stari grad,Trg Republike,32,,DA,,DA,Stara gradnja,99500,44.816915,20.460414,0.010348662763855335,2.0
4173,75188,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Vračar,Kalenić pijaca,120,,DA,DA,DA,Novogradnja,295000,44.803,20.482,0.035956223383444334,1.0
4174,75189,Prodaja,Stan,5,4,1,0,TA,Beograd,Opština Palilula,Palilulska pijaca,133,DA,DA,DA,DA,Stara gradnja,279500,44.8133,20.475,0.024696558464695758,2.0
4175,75191,Prodaja,Stan,3,6,3,0,CG,Beograd,Opština Novi Beograd,Blok 29,92,DA,DA,DA,DA,Novogradnja,215000,44.815094,20.416714,0.036903498912706195,1.0
4176,75192,Prodaja,Stan,5,7,6,0,CG,Beograd,Opština Savski venac,Klinički centar,220,,DA,DA,DA,Stara gradnja,450000,44.802331,20.459829,0.022558648053462374,2.0
4177,75194,Prodaja,Stan,2,6,1,0,CG,Beograd,Opština Novi Beograd,Arena,38,DA,DA,,DA,Novogradnja,98000,44.814989,20.417756,0.03591637310475637,1.0
4178,75195,Prodaja,Stan,1,6,2,0,CG,Beograd,Opština Novi Beograd,Blok 22,45,DA,DA,,DA,Novogradnja,109000,44.812081,20.42607,0.02896277025769685,1.0
4179,75196,Prodaja,Stan,3,0,5,0,,Beograd,Opština Barajevo,Barajevo (mesto),49,,,,,,27000,44.578606,20.421733,0.24703003972189472,3.0
4180,75198,Prodaja,Stan,3,0,5,0,,Beograd,Opština Barajevo,Barajevo (mesto),84,,,,,,40000,44.581421,20.413584,0.2454004117702366,3.0
4181,75199,Prodaja,Stan,2,7,6,0,CG,Beograd,Opština Palilula,Poštanska štedionica,32,,,,DA,Novogradnja,100000,44.8058,20.4787,0.031648380685275784,1.0
