,id,tip_ponude,tip_nekretnine,broj_soba,spratnost,sprat,povrsina_placa,grejanje,grad,lokacija,mikrolokacija,kvadratura,parking,uknjizenost,terasa,lift,tip_objekta,cena,x_pos,y_pos,udaljenost_od_centra,tip_objekta_klasa
3217,73573,Prodaja,Stan,4,6,5,0,Podno,Beograd,Opština Vračar,Kalenić pijaca,111,,DA,DA,DA,Novogradnja,385000,44.797824,20.476015,0.0348974153914039,1.0
3218,73574,Prodaja,Stan,3,23,7,0,CG,Beograd,Opština Savski venac,Beograd na vodi,81,DA,,DA,DA,Novogradnja,230888,44.805939,20.450158,0.017928092062459267,1.0
3219,73575,Prodaja,Stan,4,3,3,0,EG,Beograd,Opština Zemun,Gornji grad,99,,DA,DA,,Novogradnja,240000,44.85114,20.39299,0.06562244814085981,1.0
3220,73576,Prodaja,Stan,4,7,0,0,CG,Beograd,Opština Vračar,Crveni krst,93,,DA,DA,DA,Novogradnja,200880,44.792906,20.492349,0.05028174059238653,1.0
3221,73577,Prodaja,Stan,3,3,0,0,EG,Beograd,Opština Zemun,Gornji grad,73,,DA,,,Novogradnja,138700,44.85104,20.392775,0.06577618280958346,1.0
3222,73578,Prodaja,Stan,3,16,4,0,CG,Beograd,Opština Savski venac,Beograd na vodi,80,DA,,DA,DA,Novogradnja,243888,44.806061,20.450486,0.01776522774973875,1.0
3223,73579,Prodaja,Stan,3,23,6,0,CG,Beograd,Opština Savski venac,Beograd na vodi,90,DA,,DA,DA,Novogradnja,257888,44.806107,20.450266,0.017747146390340734,1.0
3224,73580,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Zemun,Gornji grad,100,,DA,DA,,Novogradnja,207900,44.851353,20.392946,0.06575171575708325,1.0
3225,73582,Prodaja,Stan,1,3,1,0,EG,Beograd,Opština Zemun,Gornji grad,37,,DA,,,Novogradnja,79800,44.851259,20.392903,0.06575127595719947,1.0
3226,73583,Prodaja,Stan,2,7,2,0,CG,Beograd,Opština Vračar,Crveni krst,54,,DA,,DA,Novogradnja,116640,44.792906,20.492388,0.05031257675770392,1.0
3227,73584,Prodaja,Stan,4,4,3,0,EG,Beograd,Opština Savski venac,Humska,132,DA,,DA,DA,Novogradnja,319500,44.792129,20.46121,0.03272399946522412,1.0
3228,73585,Prodaja,Stan,4,7,2,0,CG,Beograd,Opština Vračar,Crveni krst,101,,DA,DA,DA,Novogradnja,218160,44.792906,20.492347,0.05028015955622941,1.0
3229,73586,Prodaja,Stan,3,17,16,0,CG,Beograd,Opština Savski venac,Beograd na vodi,86,DA,,DA,DA,Novogradnja,292888,44.805422,20.450094,0.01844899238441177,1.0
3230,73587,Prodaja,Stan,3,23,13,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,DA,,DA,DA,Novogradnja,243888,44.806404,20.451174,0.017354685015869828,1.0
3231,73588,Prodaja,Stan,3,7,2,0,CG,Beograd,Opština Vračar,Crveni krst,78,,DA,DA,DA,Novogradnja,168480,44.79286,20.49239,0.05034232513502231,1.0
3233,73590,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Vračar,Čubura,78,,DA,DA,,Novogradnja,195000,44.79676,20.479763,0.03825692315124246,1.0
3234,73591,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Zemun,Gornji grad,68,,DA,DA,,Novogradnja,144000,44.851969,20.393075,0.06589660071657549,1.0
3235,73595,Prodaja,Stan,2,2,0,0,CG,Beograd,Opština Vračar,Maksima Gorkog,26,,DA,,,Stara gradnja,65000,44.796728,20.478483,0.0373820608447428,2.0
3236,73596,Prodaja,Stan,2,7,2,0,CG,Beograd,Opština Vračar,Crveni krst,44,,DA,,DA,Novogradnja,95040,44.792799,20.492478,0.05044924860689058,1.0
3237,73597,Prodaja,Stan,3,7,1,0,CG,Beograd,Opština Vračar,Crveni krst,78,,DA,,DA,Novogradnja,169130,44.792949,20.492311,0.05022536731573174,1.0
3238,73598,Prodaja,Stan,2,7,2,0,CG,Beograd,Opština Vračar,Crveni krst,44,,DA,,DA,Novogradnja,95040,44.792937,20.492027,0.05000850425677627,1.0
3241,73601,Prodaja,Stan,2,3,2,0,EG,Beograd,Opština Zemun,Gornji grad,49,,DA,DA,,Novogradnja,103700,44.851707,20.393204,0.06566792873998449,1.0
3242,73602,Prodaja,Stan,4,16,9,0,CG,Beograd,Opština Savski venac,Beograd na vodi,143,DA,,DA,DA,Novogradnja,444888,44.805437,20.450094,0.018434131522807606,1.0
3244,73604,Prodaja,Stan,3,17,16,0,CG,Beograd,Opština Savski venac,Beograd na vodi,90,DA,,DA,DA,Novogradnja,285888,44.805452,20.450309,0.01839125294807267,1.0
3245,73605,Prodaja,Stan,3,4,1,0,TA,Beograd,Opština Stari grad,Centar,60,,DA,,,Stara gradnja,125000,44.814023,20.455273,0.010039385339753447,2.0
3246,73606,Prodaja,Stan,4,16,15,0,CG,Beograd,Opština Savski venac,Beograd na vodi,138,DA,,DA,DA,Novogradnja,470888,44.805498,20.450137,0.01836788428208531,1.0
3247,73608,Prodaja,Stan,3,17,4,0,CG,Beograd,Opština Savski venac,Beograd na vodi,78,DA,,DA,DA,Novogradnja,221888,44.805467,20.450223,0.01838728957731604,1.0
3248,73611,Prodaja,Stan,3,17,8,0,CG,Beograd,Opština Savski venac,Beograd na vodi,108,,,DA,DA,Novogradnja,399888,44.8039,20.45,0.019969977466190284,1.0
3249,73612,Prodaja,Stan,4,7,7,0,CG,Beograd,Opština Vračar,Crveni krst,105,,DA,DA,DA,Novogradnja,226800,44.792891,20.492327,0.0502735418485732,1.0
3250,73613,Prodaja,Stan,2,16,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,58,DA,,DA,DA,Novogradnja,169888,44.805285,20.449878,0.01861508820822984,1.0
3251,73614,Prodaja,Stan,2,16,4,0,CG,Beograd,Opština Savski venac,Beograd na vodi,58,DA,,DA,DA,Novogradnja,178888,44.805361,20.450008,0.018521268450086413,1.0
3252,73615,Prodaja,Stan,4,16,15,0,CG,Beograd,Opština Savski venac,Beograd na vodi,123,DA,,DA,DA,Novogradnja,408888,44.805467,20.450309,0.018376369880911656,1.0
3253,73617,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Zvezdara,Lion,58,,DA,,DA,Novogradnja,109000,44.799149,20.493884,0.048032491680113795,1.0
3254,73618,Prodaja,Stan,4,17,4,0,CG,Beograd,Opština Savski venac,Beograd na vodi,135,,,DA,DA,Novogradnja,630888,44.8122,20.4511,0.01159741350474834,1.0
3255,73619,Prodaja,Stan,1,23,8,0,CG,Beograd,Opština Savski venac,Beograd na vodi,53,,,DA,DA,Novogradnja,180888,44.8122,20.4511,0.01159741350474834,1.0
3256,73620,Prodaja,Stan,3,0,30,0,CG,Beograd,Opština Novi Beograd,Blok 65,100,,,,DA,Novogradnja,429900,44.812257,20.400991,0.052862379155689795,1.0
3257,73621,Prodaja,Stan,1,5,1,0,CG,Beograd,Opština Palilula,Karaburma,41,,,DA,,Stara gradnja,70000,44.813,20.5104,0.0587820550848644,2.0
3258,73622,Prodaja,Stan,2,8,4,0,CG,Beograd,Opština Voždovac,Hotel M,48,,,DA,DA,Novogradnja,125000,44.7644,20.4809,0.06570677286246775,1.0
3260,73625,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Vračar,Pravni fakultet,87,,DA,DA,DA,Stara gradnja,219000,44.807264,20.471406,0.024976143257116657,2.0
3262,73629,Prodaja,Stan,4,16,10,0,CG,Beograd,Opština Savski venac,Beograd na vodi,143,DA,,DA,DA,Novogradnja,447888,44.805513,20.45003,0.01836768545571708,1.0
3263,73634,Prodaja,Stan,2,9,3,0,CG,Beograd,Opština Palilula,Botanička bašta,68,,DA,DA,DA,Stara gradnja,125000,44.818235,20.475577,0.023617975230744322,2.0
3264,73635,Prodaja,Stan,3,5,4,0,EG,Beograd,Opština Palilula,Krnjača,52,DA,,DA,DA,Novogradnja,62000,44.849479,20.486055,0.0422349839114448,1.0
3266,73637,Prodaja,Stan,3,8,8,0,CG,Beograd,Opština Novi Beograd,Blok 61,93,,DA,DA,DA,Stara gradnja,139500,44.8,20.371,0.08497205422961432,2.0
3267,73640,Prodaja,Stan,1,3,0,0,EG,Beograd,Opština Vračar,Kalenić pijaca,49,,DA,,,Stara gradnja,99000,44.804562,20.475832,0.030099648968056187,2.0
3270,73643,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Savski venac,Savski trg - Pristanište,61,,DA,,DA,Stara gradnja,120000,44.809,20.458,0.015660459763369685,2.0
3271,73644,Prodaja,Stan,3,5,3,0,EG,Beograd,Opština Savski venac,Ekonomski fakultet,94,,DA,DA,DA,Stara gradnja,190000,44.8111,20.4567,0.013250283015844804,2.0
3272,73645,Prodaja,Stan,2,6,6,0,EG,Beograd,Opština Čukarica,Železnik,35,DA,,DA,,Stara gradnja,35000,44.733,20.378,0.11743785590686251,2.0
3273,73648,Prodaja,Stan,2,6,2,0,CG,Beograd,Opština Vračar,Slavija,64,DA,DA,DA,DA,Stara gradnja,185000,44.801376,20.470263,0.02846651620764594,2.0
3275,73650,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Voždovac,Konjarnik,65,DA,DA,,DA,Stara gradnja,105000,44.783,20.496,0.059498319303993304,2.0
3276,73651,Prodaja,Stan,3,16,15,0,CG,Beograd,Opština Savski venac,Beograd na vodi,110,DA,,DA,DA,Novogradnja,358888,44.805346,20.450137,0.018518522754260795,1.0
3277,73652,Prodaja,Stan,2,6,5,0,CG,Beograd,Opština Voždovac,Centar,49,,DA,DA,DA,Stara gradnja,122000,44.7791,20.4717,0.048517728718481486,2.0
3279,73656,Prodaja,Stan,4,3,3,0,CG,Beograd,Opština Rakovica,Resnik,78,,DA,,,Stara gradnja,80000,44.712504,20.460238,0.1114580165802349,2.0
3280,73658,Prodaja,Stan,1,4,0,0,CG,Beograd,Opština Voždovac,Lekino brdo,39,,DA,DA,,Novogradnja,85000,44.7908,20.4834,0.04506717208789882,1.0
3281,73659,Prodaja,Stan,4,3,3,0,EG,Beograd,Opština Voždovac,Lekino brdo,100,,DA,DA,DA,Novogradnja,150000,44.787209,20.481163,0.046340458025361395,1.0
3286,73666,Prodaja,Stan,3,6,1,0,CG,Beograd,Opština Novi Beograd,Blok 22,92,DA,DA,DA,DA,Stara gradnja,199900,44.814,20.426,0.02831342437784854,2.0
3287,73667,Prodaja,Stan,3,3,2,0,CG,Beograd,Opština Čukarica,Banovo brdo,93,,DA,DA,,Stara gradnja,139900,44.780532,20.410062,0.06060493105350552,2.0
3288,73669,Prodaja,Stan,3,3,2,0,EG,Beograd,Opština Voždovac,Dušanovac,71,,DA,DA,,Novogradnja,140000,44.7849,20.4757,0.04515584126112729,1.0
3289,73670,Prodaja,Stan,4,23,11,0,CG,Beograd,Opština Savski venac,Beograd na vodi,119,,,DA,DA,Novogradnja,338888,44.8039,20.45,0.019969977466190284,1.0
3291,73673,Prodaja,Stan,2,4,4,0,TA,Beograd,Opština Novi Beograd,Stara Bežanija,55,,DA,,,Stara gradnja,83000,44.8837,20.2133,0.24670729620341483,2.0
3292,73674,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Novi Beograd,Tošin bunar,51,DA,DA,,DA,Novogradnja,112000,44.811298,20.385591,0.06814701523177573,1.0
3296,73678,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Vračar,Bulevar kralja Aleksandra,67,,DA,,DA,Stara gradnja,150000,44.804,20.477,0.03136000637755053,2.0
3297,73680,Prodaja,Stan,2,3,0,0,,Beograd,Opština Palilula,Profesorska kolonija,55,DA,DA,,,Stara gradnja,117500,44.8155,20.4803,0.028888232898535045,2.0
3298,73681,Prodaja,Stan,3,5,0,0,TA,Beograd,Opština Voždovac,Lekino brdo,62,,DA,,,Stara gradnja,97000,44.791,20.475,0.039636473102439486,2.0
3299,73682,Prodaja,Stan,2,2,2,0,TA,Beograd,Opština Zvezdara,Đeram pijaca,41,,,,,Stara gradnja,89000,44.800245,20.48723,0.04182551762979457,2.0
3300,73685,Prodaja,Stan,3,7,3,0,CG,Beograd,Opština Voždovac,Autokomanda,87,,,,DA,Novogradnja,174000,44.787062,20.466475,0.03917727235273306,1.0
3304,73694,Prodaja,Stan,3,3,3,0,EG,Beograd,Opština Palilula,Karaburma,159,,DA,DA,DA,Novogradnja,280000,44.802544,20.528648,0.07893588942933513,1.0
3308,73700,Prodaja,Stan,4,4,1,0,CG,Beograd,Opština Savski venac,Kraljice Natalije,115,,DA,DA,DA,Stara gradnja,230000,44.8126,20.458389,0.012518886571895213,2.0
3309,73701,Prodaja,Stan,4,5,2,0,CG,Beograd,Opština Stari grad,Terazije,79,,DA,DA,DA,Stara gradnja,237000,44.815,20.4604,0.01168460525649341,2.0
3310,73705,Prodaja,Stan,4,7,7,0,CG,Beograd,Opština Čukarica,Banovo brdo,105,,DA,DA,DA,Stara gradnja,145000,44.77204,20.410723,0.06650141899990189,2.0
3311,73706,Prodaja,Stan,1,3,1,0,TA,Beograd,Opština Savski venac,Sarajevska,36,,DA,,,Stara gradnja,73000,44.803153,20.454497,0.020634384362030782,2.0
3312,73707,Prodaja,Stan,2,3,3,0,,Beograd,Opština Palilula,Višnjička Banja,38,DA,DA,,,Novogradnja,43500,44.8114,20.5499,0.09807435954417545,1.0
3313,73708,Prodaja,Stan,1,0,3,0,CG,Beograd,Opština Novi Beograd,Arena,41,,DA,DA,DA,Novogradnja,110000,44.8143,20.4214,0.03258527274705717,1.0
3317,73715,Prodaja,Stan,4,8,6,0,CG,Beograd,Opština Zvezdara,Denkova bašta,122,,DA,DA,DA,Novogradnja,308660,44.761,20.566,0.12957951226949277,1.0
3318,73716,Prodaja,Stan,3,2,1,0,Gas,Beograd,Opština Zemun,Kalvarija,57,DA,DA,DA,,Novogradnja,107300,44.841,20.4,0.05537192429381647,1.0
3320,73720,Prodaja,Stan,3,3,2,0,,Beograd,Opština Stari grad,Dorćol,63,,DA,,,Stara gradnja,165000,44.8225,20.4571,0.004657252408879282,2.0
3321,73721,Prodaja,Stan,3,8,6,0,CG,Beograd,Opština Voždovac,Autokomanda,64,DA,DA,,DA,Stara gradnja,135000,44.786,20.473,0.042865487282894806,2.0
3322,73722,Prodaja,Stan,1,4,0,0,TA,Beograd,Opština Zemun,Centar,47,,DA,,,Stara gradnja,89000,44.843,20.41,0.0467680446458911,2.0
3323,73725,Prodaja,Stan,2,2,1,0,,Beograd,Opština Zemun,Save Kovačevića,41,DA,,DA,,Novogradnja,75000,44.844,20.388,0.06771447408050794,1.0
3324,73726,Prodaja,Stan,2,1,1,0,EG,Beograd,Opština Palilula,Višnjička Banja,56,,DA,DA,,Stara gradnja,59000,44.8197,20.5351,0.08259691277523615,2.0
3325,73729,Prodaja,Stan,2,8,2,0,,Beograd,Opština Zvezdara,Lipov lad,47,,DA,DA,DA,Novogradnja,118000,44.7926,20.4989,0.0557754426248686,1.0
3326,73731,Prodaja,Stan,3,7,7,0,CG,Beograd,Opština Novi Beograd,Blok 67a (A blok),140,DA,DA,DA,DA,Novogradnja,399900,44.806122,20.402151,0.053423662220031795,1.0
3327,73732,Prodaja,Stan,3,0,0,0,EG,Beograd,Opština Voždovac,Braće Jerković,55,,,,,Novogradnja,79800,44.759548,20.509284,0.08560697962199151,1.0
3332,73737,Prodaja,Stan,3,4,2,0,TA,Beograd,Opština Palilula,Cvijićeva,60,,DA,,,Stara gradnja,119000,44.8139,20.4778,0.02703849108215942,2.0
3335,73740,Prodaja,Stan,4,5,0,0,TA,Beograd,Opština Vračar,Kalenić pijaca,79,,DA,,DA,Stara gradnja,212800,44.800664,20.476667,0.033314828305127976,2.0
3336,73741,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Čukarica,Žarkovo,60,,,,DA,Novogradnja,69700,44.758832,20.414189,0.07538741503063051,1.0
3337,73744,Prodaja,Stan,1,5,0,0,TA,Beograd,Opština Palilula,Karaburma,55,,DA,DA,DA,Stara gradnja,63000,44.8134,20.5127,0.06097622487494479,2.0
3338,73746,Prodaja,Stan,3,30,20,0,CG,Beograd,Opština Novi Beograd,Blok 33,70,,DA,,DA,Stara gradnja,102000,44.8207,20.4068,0.045898148110789676,2.0
3341,73749,Prodaja,Stan,3,4,3,0,CG,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,73,,,DA,DA,Novogradnja,168000,44.797213,20.493046,0.04834707938438583,1.0
3343,73752,Prodaja,Stan,4,11,11,0,EG,Beograd,Opština Novi Beograd,Blok 30 (B92),88,,DA,DA,DA,Stara gradnja,220000,44.817729,20.417476,0.03562791345279721,2.0
3344,73754,Prodaja,Stan,2,0,0,0,TA,Beograd,Opština Zemun,Centar,52,,DA,,,Stara gradnja,52500,44.838671,20.407831,0.04720587041883408,2.0
3345,73756,Prodaja,Stan,3,5,2,0,Podno,Beograd,Opština Voždovac,Centar,61,DA,DA,DA,DA,Novogradnja,122000,44.7878,20.477,0.04340702708088137,1.0
3348,73760,Prodaja,Stan,3,6,3,0,CG,Beograd,Opština Savski venac,Centar,89,,DA,DA,DA,Stara gradnja,220000,44.811,20.46,0.014698639392816874,2.0
3350,73766,Prodaja,Stan,1,7,7,0,TA,Beograd,Opština Zvezdara,Konjarnik,37,,DA,,DA,Novogradnja,55000,44.781804,20.511909,0.0726142706153548,1.0
3351,73767,Prodaja,Stan,3,5,1,0,EG,Beograd,Opština Palilula,Karaburma,65,,,DA,DA,Novogradnja,104000,44.8156,20.4968,0.04493606569338245,1.0
3352,73768,Prodaja,Stan,4,6,0,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 2,71,,DA,DA,DA,Stara gradnja,126500,44.816093,20.373549,0.0794161636570287,2.0
3353,73769,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Zvezdara,Bulbulder,55,,,,DA,Novogradnja,2000,44.803945,20.492425,0.04445549066201131,1.0
3355,73771,Prodaja,Stan,3,3,1,0,Gas,Beograd,Opština Čukarica,Bele vode,55,,DA,DA,,Novogradnja,83000,44.7554,20.405,0.08325052552386693,1.0
3357,73775,Prodaja,Stan,3,2,0,0,EG,Beograd,Opština Zemun,Cara Dušana,61,,,,,Novogradnja,122000,44.857,20.3862,0.07428223206124066,1.0
3360,73779,Prodaja,Stan,4,2,2,0,EG,Beograd,Opština Zvezdara,Veliki Mokri Lug,88,DA,DA,DA,,Novogradnja,99000,44.7689,20.5126,0.08125909179900957,1.0
3361,73780,Prodaja,Stan,4,6,0,0,CG,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,80,DA,,DA,DA,Novogradnja,180000,44.799994,20.484397,0.03966136211730834,1.0
3362,73781,Prodaja,Stan,3,4,4,0,TA,Beograd,Opština Vračar,Hram svetog Save,104,,DA,DA,,Stara gradnja,219000,44.799315,20.466576,0.02810617015888327,2.0
3363,73782,Prodaja,Stan,2,3,2,0,EG,Beograd,Opština Zemun,Gornji grad,56,,DA,,,Novogradnja,107800,44.851369,20.393018,0.0656931372747538,1.0
3365,73785,Prodaja,Stan,5,4,3,0,EG,Beograd,Opština Savski venac,Dedinje,369,,DA,DA,DA,Novogradnja,670000,44.763441,20.455122,0.060311753124911265,1.0
3366,73787,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Vračar,Crveni krst,91,DA,DA,DA,DA,Novogradnja,170000,44.798883,20.487014,0.04242884496424767,1.0
3367,73791,Prodaja,Stan,2,2,0,0,TA,Beograd,Opština Zemun,Gornji grad,38,,DA,DA,,Stara gradnja,67000,44.854,20.3845,0.07453656820648485,2.0
3368,73792,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Voždovac,Banjica,66,,DA,DA,DA,Stara gradnja,100000,44.7561,20.4769,0.07183488010708895,2.0
3369,73793,Prodaja,Stan,2,6,0,0,EG,Beograd,Opština Stari grad,Dorćol,46,,DA,,,Stara gradnja,87000,44.8274,20.4615,0.009638464608015774,2.0
3370,73794,Prodaja,Stan,2,4,2,0,EG,Beograd,Opština Rakovica,Petlovo brdo,52,,,DA,,Stara gradnja,70000,44.7241,20.4215,0.10434256082730757,2.0
3372,73796,Prodaja,Stan,3,3,0,0,EG,Beograd,Opština Vračar,SC Vračar,102,,DA,,,Stara gradnja,240000,44.8002,20.4827,0.03818717062051493,2.0
3373,73797,Prodaja,Stan,2,6,5,0,CG,Beograd,Opština Vračar,Kalenić pijaca,76,,DA,DA,DA,Novogradnja,190000,44.7986,20.4825,0.03903869874880792,1.0
3374,73798,Prodaja,Stan,3,2,0,0,Podno,Beograd,Opština Zemun,Gornji grad,62,DA,DA,DA,,Novogradnja,107500,44.8507,20.388,0.07001542687151084,1.0
3377,73804,Prodaja,Stan,5,3,0,0,EG,Beograd,Opština Novi Beograd,Ledine,135,,DA,DA,,Novogradnja,90000,44.807824,20.357897,0.09602450512759758,1.0
3378,73805,Prodaja,Stan,4,8,2,0,CG,Beograd,Opština Vračar,Kalenić pijaca,100,,DA,,DA,Stara gradnja,245000,44.7985,20.473,0.03242221460665831,2.0
3379,73806,Prodaja,Stan,1,3,3,0,,Beograd,Opština Stari grad,Obilićev venac,28,,DA,,,Stara gradnja,99000,44.815682,20.460536,0.011281330595280458,2.0
3381,73808,Prodaja,Stan,3,4,3,0,EG,Beograd,Opština Palilula,Centar,64,,DA,DA,,Stara gradnja,128000,44.8128,20.4775,0.027181243532994018,2.0
3382,73809,Prodaja,Stan,2,3,1,0,TA,Beograd,Opština Palilula,Kotež,32,DA,DA,,,Stara gradnja,36000,44.8513,20.4696,0.032415428425364996,2.0
3383,73810,Prodaja,Stan,3,4,3,0,TA,Beograd,Opština Stari grad,Dorćol,71,,DA,,,Stara gradnja,140000,44.8208,20.4678,0.015474172029547355,2.0
3384,73811,Prodaja,Stan,3,6,0,0,CG,Beograd,Opština Novi Beograd,Blok 63,66,,,DA,DA,Stara gradnja,109000,44.8061,20.3861,0.06878960677311824,2.0
3386,73814,Prodaja,Stan,2,17,7,0,CG,Beograd,Opština Novi Beograd,Blok 30 (B92),43,,DA,,DA,Stara gradnja,120000,44.8209,20.4202,0.0325207625986837,2.0
3387,73815,Prodaja,Stan,3,2,0,0,TA,Beograd,Opština Zemun,Gornji grad,59,DA,DA,DA,,Stara gradnja,79000,44.8537,20.3845,0.0744151194314719,2.0
3388,73816,Prodaja,Stan,2,6,0,0,TA,Beograd,Opština Voždovac,Lekino brdo,59,DA,DA,DA,DA,Stara gradnja,95000,44.790708,20.495595,0.0541944839351766,2.0
3389,73817,Prodaja,Stan,3,4,1,0,CG,Beograd,Opština Čukarica,Banovo brdo,87,,DA,DA,DA,Stara gradnja,156000,44.776133,20.413504,0.06157204483367537,2.0
3390,73818,Prodaja,Stan,2,2,1,0,Podno,Beograd,Opština Zemun,Gornji grad,58,DA,,,,Novogradnja,100400,44.853632,20.388652,0.07060645386931494,1.0
3391,73819,Prodaja,Stan,2,5,4,0,CG,Beograd,Opština Zvezdara,Bulbulder,38,,,DA,DA,Novogradnja,2200,44.80493,20.48888,0.04084790447501848,1.0
3392,73820,Prodaja,Stan,4,2,2,0,TA,Beograd,Opština Vračar,Karađorđev park,92,,DA,,,Stara gradnja,190000,44.800162,20.466122,0.027145569214883848,2.0
3393,73821,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Zvezdara,Bulbulder,61,,,DA,DA,Novogradnja,2100,44.804427,20.491007,0.04297145771323291,1.0
3394,73822,Prodaja,Stan,2,4,1,0,Mermerni radijatori,Beograd,Opština Zemun,Jelovac,55,DA,DA,DA,,Stara gradnja,88000,44.839276,20.395044,0.05962637765284813,2.0
3395,73823,Prodaja,Stan,2,4,1,0,CG,Beograd,Opština Novi Beograd,Ledine,35,DA,,DA,DA,Novogradnja,45500,44.79653,20.311564,0.14362925257760067,1.0
3396,73824,Prodaja,Stan,1,7,4,0,CG,Beograd,Opština Novi Beograd,Blok 21,39,,DA,,DA,Stara gradnja,99500,44.8166,20.4301,0.023593643211680042,2.0
3397,73828,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Zemun,Zemun Bačka,79,,DA,DA,DA,Stara gradnja,98000,44.8467,20.3833,0.07301705280275347,2.0
3398,73829,Prodaja,Stan,4,4,2,0,EG,Beograd,Opština Palilula,Cvijićeva,99,,DA,DA,,Novogradnja,188000,44.810446,20.483237,0.03338104679305325,1.0
3399,73830,Prodaja,Stan,3,5,3,0,CG,Beograd,Opština Stari grad,Centar,97,,DA,DA,DA,Stara gradnja,249000,44.812143,20.469211,0.02023584863553077,2.0
3400,73831,Prodaja,Stan,3,2,2,0,Podno,Beograd,Opština Zemun,Gornji grad,72,DA,DA,,,Novogradnja,124600,44.853663,20.38876,0.07052181909876956,1.0
3401,73832,Prodaja,Stan,3,4,1,0,CG,Beograd,Opština Zvezdara,Denkova bašta,73,,,,DA,Novogradnja,125000,44.788871,20.502723,0.061035844960154885,1.0
3402,73833,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Zvezdara,Bulbulder,60,,,,DA,Novogradnja,2000,44.80393,20.492382,0.04442364712627676,1.0
3404,73837,Prodaja,Stan,2,3,0,0,TA,Beograd,Opština Stari grad,Centar,42,,DA,,,Stara gradnja,84300,44.813928,20.464812,0.015640490017900844,2.0
3405,73838,Prodaja,Stan,1,6,3,0,,Beograd,Opština Stari grad,Dorćol,23,,DA,,DA,Stara gradnja,75000,44.8221,20.462,0.009535197952848157,2.0
3406,73841,Prodaja,Stan,3,2,0,0,Podno,Beograd,Opština Zemun,Gornji grad,62,DA,DA,,,Novogradnja,107300,44.853511,20.388631,0.07057427776463412,1.0
3407,73844,Prodaja,Stan,2,4,3,0,TA,Beograd,Opština Vračar,Hram svetog Save,78,,DA,DA,,Stara gradnja,153000,44.7996,20.4707,0.030140006635702987,2.0
3408,73847,Prodaja,Stan,1,4,0,0,EG,Beograd,Opština Čukarica,Banovo brdo,32,,DA,,,Novogradnja,60000,44.77198,20.419445,0.06143461910845031,1.0
3409,73850,Prodaja,Stan,3,0,3,0,CG,Beograd,Opština Stari grad,Obilićev venac,70,,DA,DA,,Stara gradnja,230000,44.815526,20.457125,0.009342906453565336,2.0
3411,73854,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Rakovica,Skojevsko naselje,77,DA,DA,DA,DA,Stara gradnja,98000,44.750207,20.43617,0.07530714407677312,2.0
3413,73857,Prodaja,Stan,2,5,5,0,CG,Beograd,Opština Savski venac,Bara Venecija,51,,DA,DA,DA,Stara gradnja,120000,44.811576,20.453121,0.012135189203304564,2.0
3414,73858,Prodaja,Stan,3,6,6,0,,Beograd,Opština Grocka,Kaluđerica,83,DA,,DA,DA,Novogradnja,79000,44.7649,20.5584,0.12104164572575958,1.0
3416,73860,Prodaja,Stan,1,5,2,0,CG,Beograd,Opština Novi Beograd,Paviljoni,35,,DA,,DA,Stara gradnja,75000,44.833846,20.403236,0.05039589082455076,2.0
3417,73864,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Novi Beograd,Blok 37,100,DA,DA,DA,,Stara gradnja,195000,44.819323,20.396673,0.05609801652465176,2.0
3418,73866,Prodaja,Stan,3,4,2,0,CG,Beograd,Opština Voždovac,Šumice,64,,DA,DA,,Stara gradnja,134000,44.785101,20.496958,0.05880063745403015,2.0
3419,73867,Prodaja,Stan,2,2,0,0,EG,Beograd,Opština Voždovac,Braće Jerković,92,DA,DA,DA,,Novogradnja,115000,44.76541,20.502139,0.07649729812875665,1.0
3420,73870,Prodaja,Stan,4,3,1,0,CG,Beograd,Opština Savski venac,Dedinje,94,DA,DA,,DA,Stara gradnja,315000,44.786571,20.460348,0.0379288036325957,2.0
3421,73872,Prodaja,Stan,2,13,13,0,CG,Beograd,Opština Stari grad,Dorćol,43,,DA,DA,DA,Stara gradnja,112000,44.8215,20.4598,0.007528612089889003,2.0
