45016,Prodaja,Kuæa,5,0,0,5,Podno,Novi Sad,Petrovaradin,Tatarsko brdo,320,,DA,DA,,Novogradnja,470000
43289,Prodaja,Kuæa,5,0,0,7,CG,Novi Sad,Petrovaradin,Tatarsko brdo,687,,DA,DA,,Novogradnja,463500
42226,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Voždovac,Farmaceutski fakultet,600,,DA,DA,,Novogradnja,460000
42592,Prodaja,Kuæa,5,0,0,0,CG,Novi Sad,Opština Novi Sad,Adice,165,,DA,DA,,Novogradnja,456489
44220,Prodaja,Kuæa,5,0,0,13,EG,Beograd,Opština Rakovica,Resnik,465,,DA,DA,,Novogradnja,453000
40808,Prodaja,Kuæa,5,0,0,13,EG,Beograd,Opština Voždovac,Rakovica selo,465,,DA,DA,,Novogradnja,452000
39525,Prodaja,Kuæa,5,0,0,8,Podno,Novi Sad,Petrovaradin,Popovica,420,,DA,DA,,Novogradnja,450000
40318,Prodaja,Kuæa,4,0,0,10,EG,Beograd,Opština Voždovac,Beli potok,250,,DA,DA,,Novogradnja,450000
41840,Prodaja,Kuæa,5,0,0,16,CG,Novi Sad,Opština Novi Sad,Centar,340,,,DA,,Novogradnja,450000
42064,Prodaja,Kuæa,5,0,0,0,Gas,Beograd,Opština Savski venac,Dedinje,228,,DA,DA,,Novogradnja,450000
29231,Prodaja,Kuæa,4,0,0,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 1,313,,DA,DA,,Novogradnja,450000
44925,Prodaja,Kuæa,5,0,0,13,EG,Beograd,Opština Voždovac,Jajinci,465,,DA,DA,,Novogradnja,449000
39378,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Savski venac,Dedinje,213,,DA,DA,,Novogradnja,445000
43630,Prodaja,Kuæa,5,0,0,10,EG,Beograd,Opština Zemun,Novi grad,420,,DA,DA,,Novogradnja,445000
44481,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Zemun,Gornji grad,313,,DA,DA,,Novogradnja,435000
39667,Prodaja,Kuæa,5,0,0,10,TA,Beograd,Opština Voždovac,Jajinci,578,,,,,Novogradnja,420000
40481,Prodaja,Kuæa,3,0,0,6,Gas,Subotica,Okolno mesto,Paliæ,150,,DA,DA,,Novogradnja,420000
40886,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Savski venac,Dedinje,190,,DA,DA,,Novogradnja,420000
41728,Prodaja,Kuæa,1,0,0,0,EG,Beograd,Opština Palilula,Višnjièka Banja,320,,DA,DA,,Novogradnja,420000
44312,Prodaja,Kuæa,4,0,0,10,EG,Beograd,Opština Voždovac,Jajinci,250,,DA,DA,,Novogradnja,420000
39316,Prodaja,Kuæa,5,0,0,4,Gas,Novi Sad,Opština Novi Sad,Telep,300,,DA,DA,,Novogradnja,412000
39539,Prodaja,Kuæa,5,0,0,477,CG,Novi Sad,Opština Novi Sad,Telep,480,,DA,DA,,Novogradnja,412000
41254,Prodaja,Kuæa,5,0,0,8,CG,Novi Sad,Petrovaradin,Popovica,165,,DA,DA,,Novogradnja,412000
40848,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Palilula,Višnjièka Banja,435,,,DA,,Novogradnja,400000
28975,Prodaja,Kuæa,5,0,0,33,,Beograd,Opština Zemun,Autoput za Novi Sad,900,,DA,DA,,Novogradnja,400000
29055,Prodaja,Kuæa,5,0,0,3,EG,Beograd,Opština Palilula,Višnjièka Banja,320,,DA,DA,,Novogradnja,399000
41682,Prodaja,Kuæa,5,0,0,3,Toplotne pumpe,Beograd,Opština Palilula,Višnjica,320,,DA,DA,,Novogradnja,399000
45539,Prodaja,Kuæa,5,0,0,3,EG,Beograd,Opština Palilula,Višnjièka Banja,320,,DA,DA,,Novogradnja,399000
45957,Prodaja,Kuæa,5,0,0,3,,Beograd,Opština Palilula,Višnjièka Banja,320,,DA,DA,,Novogradnja,399000
39984,Prodaja,Kuæa,5,0,0,6,EG,Beograd,Opština Voždovac,Vojvode Vlahoviæa,500,,DA,DA,,Novogradnja,395000
40824,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Palilula,Višnjièka Banja,521,,DA,DA,,Novogradnja,395000
42202,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Voždovac,Braæe Jerkoviæ,600,,DA,DA,,Novogradnja,395000
44972,Prodaja,Kuæa,5,0,0,4,Gas,Vrnjaèka Banja,Gradska lokacija,Èajkino brdo,240,,DA,DA,,Novogradnja,390000
39628,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Voždovac,Beli potok,588,,DA,DA,,Novogradnja,388000
40368,Prodaja,Kuæa,5,0,0,2,EG,Beograd,Opština Zemun,Gardoš,320,,DA,DA,,Novogradnja,385000
40898,Prodaja,Kuæa,5,0,0,0,Gas,Beograd,Opština Savski venac,Dedinje,235,,DA,DA,,Novogradnja,380000
43073,Prodaja,Kuæa,5,0,0,4,Gas,Beograd,Opština Voždovac,Bioskop Voždovac,290,,DA,DA,,Novogradnja,380000
43111,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Voždovac,Voždovaèka crkva,350,,DA,DA,,Novogradnja,380000
45762,Prodaja,Kuæa,3,0,0,4,EG,Beograd,Opština Zemun,Jelovac,376,,DA,DA,,Novogradnja,376000
44592,Prodaja,Kuæa,4,0,0,541,Gas,Novi Sad,Petrovaradin,Novi Majur,109,,DA,DA,,Novogradnja,370800
42520,Prodaja,Kuæa,3,0,0,8,EG,Irig,Okolno mesto,Banja Vrdnik,220,,DA,DA,,Novogradnja,370000
43137,Prodaja,Kuæa,5,0,0,5,CG,Jagodina,Gradska lokacija,Aqua park,350,,DA,,,Novogradnja,370000
41147,Prodaja,Kuæa,5,0,0,2,EG,Beograd,Opština Savski venac,Senjak,195,,DA,DA,,Novogradnja,369000
43376,Prodaja,Kuæa,5,0,0,2,EG,Beograd,Opština Savski venac,Senjak,195,,DA,DA,,Novogradnja,369000
43645,Prodaja,Kuæa,5,0,0,9,Gas,Novi Sad,Petrovaradin,Sremska Kamenica,306,,DA,DA,,Novogradnja,360500
45167,Prodaja,Kuæa,5,0,0,0,EG,Novi Sad,Opština Novi Sad,Kamenjar,51,,DA,DA,,Novogradnja,360500
39507,Prodaja,Kuæa,5,0,0,8,CG,Novi Sad,Opština Novi Sad,Adice,350,,,DA,,Novogradnja,360000
40781,Prodaja,Kuæa,4,0,0,6,Gas,Beograd,Opština Èukarica,Filmski grad,240,,,DA,,Novogradnja,360000
40799,Prodaja,Kuæa,5,0,0,17,CG,Beograd,Opština Zvezdara,Veliki Mokri Lug,350,,DA,DA,,Novogradnja,360000
