29352,Izdavanje,Stan,1,3,2,0,TA,Beograd,Opština Vraèar,Kaleniæ pijaca,22,,,,,,250
29359,Izdavanje,Stan,3,5,3,0,CG,Beograd,Opština Vraèar,Slavija,69,,,,DA,Stara gradnja,500
29380,Izdavanje,Stan,2,6,6,0,CG,Beograd,Opština Zvezdara,Dimitrija Tucoviæa,40,,,,DA,Novogradnja,250
29381,Izdavanje,Stan,3,0,3,0,CG,Beograd,Opština Voždovac,Kumodraška,60,,,DA,DA,,400
29382,Izdavanje,Stan,3,0,3,0,CG,Beograd,Opština Novi Beograd,Hotel Jugoslavija,76,,,DA,,,460
29383,Izdavanje,Stan,3,5,3,0,CG,Kragujevac,Gradska lokacija,Centar,53,DA,,DA,DA,Novogradnja,230
29384,Izdavanje,Stan,2,1,0,0,TA,Beograd,Opština Zemun,Kalvarija,54,DA,,,,Stara gradnja,380
29385,Izdavanje,Stan,2,6,2,0,CG,Beograd,Opština Novi Beograd,Arena,66,DA,,DA,DA,Novogradnja,600
29386,Izdavanje,Stan,2,0,3,0,CG,Beograd,Opština Zvezdara,Ðeram pijaca,50,,,DA,DA,Stara gradnja,250
29387,Izdavanje,Stan,1,6,2,0,TA,Beograd,Opština Stari grad,Centar,25,,,DA,DA,Stara gradnja,300
29388,Izdavanje,Stan,3,0,4,0,CG,Beograd,Opština Vraèar,Slavija,70,DA,,DA,DA,Stara gradnja,500
29391,Izdavanje,Stan,2,0,3,0,CG,Beograd,Opština Stari grad,Kalemegdan,70,,,,,,600
29392,Izdavanje,Stan,2,12,0,0,CG,Beograd,Opština Vraèar,Kaleniæ pijaca,56,,,DA,DA,Stara gradnja,400
29393,Izdavanje,Stan,2,6,4,0,CG,Beograd,Opština Savski venac,Mostarska petlja,57,,,DA,DA,Stara gradnja,300
29395,Izdavanje,Stan,2,5,2,0,TA,Beograd,Opština Palilula,Karaburma,43,,,DA,,Stara gradnja,230
29396,Izdavanje,Stan,2,6,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,45,,,DA,DA,,25
29397,Izdavanje,Stan,4,3,0,0,EG,Beograd,Opština Savski venac,Dedinje,220,DA,,DA,,Novogradnja,1700
29398,Izdavanje,Stan,1,4,3,0,CG,Beograd,Opština Novi Beograd,Blok 28,32,DA,,,DA,Novogradnja,300
29399,Izdavanje,Stan,3,0,9,0,CG,Beograd,Opština Novi Beograd,Blok 21,64,DA,,DA,DA,,480
29400,Izdavanje,Stan,2,5,2,0,EG,Beograd,Opština Voždovac,Lekino brdo,45,,,DA,DA,Novogradnja,450
29401,Izdavanje,Stan,3,0,4,0,CG,Beograd,Opština Vraèar,Hram svetog Save,91,DA,,DA,DA,Novogradnja,1500
29402,Izdavanje,Stan,3,7,2,0,CG,Beograd,Opština Palilula,Poštanska štedionica,53,,,,DA,Stara gradnja,400
29403,Izdavanje,Stan,2,6,4,0,TA,Beograd,Opština Èukarica,Žarkovo,40,,,DA,,Stara gradnja,240
29404,Izdavanje,Stan,3,0,4,0,CG,Beograd,Opština Vraèar,Kaleniæ pijaca,70,,,DA,DA,,550
29405,Izdavanje,Stan,1,0,1,0,CG,Beograd,Opština Zemun,Cara Dušana,40,DA,,DA,DA,Novogradnja,300
29406,Izdavanje,Stan,2,4,0,0,Norveški radijatori,Beograd,Opština Novi Beograd,Ledine,45,DA,,DA,,Novogradnja,280
29407,Izdavanje,Stan,3,5,1,0,CG,Beograd,Opština Vraèar,Hram svetog Save,64,,,DA,DA,Stara gradnja,650
29408,Izdavanje,Stan,2,7,2,0,CG,Beograd,Opština Zemun,Gornji grad,34,,,DA,DA,Novogradnja,320
29409,Izdavanje,Stan,3,3,0,0,TA,Beograd,Opština Vraèar,Cvetni trg,50,,,,,,450
29410,Izdavanje,Stan,2,0,4,0,,Beograd,Opština Zvezdara,Ðeram pijaca,65,,,DA,DA,Stara gradnja,500
29411,Izdavanje,Stan,2,5,1,0,CG,Beograd,Opština Vraèar,Hram svetog Save,50,,DA,,DA,Novogradnja,600
29412,Izdavanje,Stan,1,5,4,0,CG,Beograd,Opština Stari grad,Trg Republike,30,,,,DA,Stara gradnja,420
29413,Izdavanje,Stan,3,1,0,0,TA,Beograd,Opština Palilula,Hadžipopovac,46,,DA,,,,250
29414,Izdavanje,Stan,2,6,3,0,CG,Beograd,Opština Vraèar,Južni bulevar,48,DA,,DA,DA,Novogradnja,280
29415,Izdavanje,Stan,3,5,2,0,EG,Beograd,Opština Novi Beograd,Ledine,54,DA,,DA,,Novogradnja,420
29416,Izdavanje,Stan,1,0,4,0,CG,Beograd,Opština Vraèar,Slavija,40,,,,DA,Stara gradnja,330
29418,Izdavanje,Stan,1,6,6,0,CG,Beograd,Opština Novi Beograd,Blok 67a (A blok),35,DA,,DA,DA,Novogradnja,350
29426,Izdavanje,Stan,2,6,1,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,43,,,DA,DA,Novogradnja,450
29429,Izdavanje,Stan,2,3,3,0,Norveški radijatori,Beograd,Opština Zvezdara,Kluz,55,,,,,Stara gradnja,300
29434,Izdavanje,Stan,3,7,7,0,CG,Beograd,Opština Voždovac,Voždovaèka crkva,84,,,DA,DA,,500
29439,Izdavanje,Stan,1,2,0,0,TA,Beograd,Opština Rakovica,Vidikovac,26,DA,,DA,,Novogradnja,140
29452,Izdavanje,Stan,1,4,0,0,CG,Beograd,Opština Stari grad,Centar,33,,,,,Stara gradnja,420
29457,Izdavanje,Stan,2,5,0,0,CG,Beograd,Opština Vraèar,Kaleniæ pijaca,40,,,,DA,Stara gradnja,240
29458,Izdavanje,Stan,1,6,4,0,TA,Beograd,Opština Vraèar,Slavija,30,,,DA,,Stara gradnja,300
29476,Izdavanje,Stan,2,4,2,0,CG,Beograd,Opština Zemun,Muhar,46,,,DA,DA,Novogradnja,450
29477,Izdavanje,Stan,3,16,2,0,CG,Beograd,Opština Novi Beograd,Blok 28,79,,,DA,DA,Stara gradnja,500
29478,Izdavanje,Stan,2,7,5,0,CG,Beograd,Opština Vraèar,Crveni krst,57,,,DA,DA,Novogradnja,370
29479,Izdavanje,Stan,2,7,2,0,CG,Beograd,Opština Zemun,Donji grad,41,,,DA,DA,Novogradnja,450
29480,Izdavanje,Stan,1,12,3,0,CG,Beograd,Opština Novi Beograd,Blok 67a (A blok),31,,,,DA,Novogradnja,350
29482,Izdavanje,Stan,2,4,3,0,CG,Beograd,Opština Stari grad,Doræol,43,DA,,DA,DA,Novogradnja,590
29483,Izdavanje,Stan,2,3,1,0,EG,Beograd,Opština Voždovac,Voždovaèka crkva,55,DA,,DA,DA,Novogradnja,350
29485,Izdavanje,Stan,2,7,2,0,CG,Beograd,Opština Zemun,Gornji grad,35,DA,,DA,DA,Novogradnja,350
29487,Izdavanje,Stan,2,0,0,0,CG,Beograd,Opština Stari grad,Centar,63,,,,,,450
